worker_id,average_monthly_income,income_volatility,working_days_per_month,gig_duration_months,completion_rate,cancellation_rate,platform_rating,existing_monthly_obligations,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,loan_repaid
1723,3384.69,0.355,24,18,0.605,0.142,4.25,442.77,3288.94,1994.05,1584.3,3157.3,2306.11,2009.7,1
1724,2377.53,0.215,20,22,0.866,0.0,3.93,569.16,3014.09,2450.77,2352.76,2727.86,1752.05,2228.85,1
1725,1056.98,0.188,20,33,0.687,0.076,4.38,244.66,1094.46,1066.08,1018.8,816.32,1229.42,1495.71,1
1726,1177.76,0.232,18,31,0.546,0.144,3.91,334.67,729.72,949.09,1242.31,1126.3,1284.85,556.03,1
1727,3190.6,0.556,13,23,0.302,0.227,3.54,595.49,6143.87,2329.72,3397.89,5253.63,5848.55,3485.83,1
1728,1637.92,0.43,21,18,0.473,0.15,3.12,0.0,1527.78,1675.3,2745.27,3139.89,1360.18,926.24,1
1729,1471.25,0.411,19,24,0.465,0.166,3.9,214.11,107.4,2271.6,1050.24,651.11,889.14,2303.62,1
1730,682.14,0.487,18,13,0.3,0.133,2.71,208.2,150.27,792.95,158.37,792.2,894.54,953.56,1
1731,1484.97,0.383,25,17,0.346,0.138,2.95,228.69,2126.02,1164.84,835.49,1376.9,1011.06,1590.66,1
1732,2871.34,0.239,27,23,0.649,0.105,3.99,76.37,1786.41,2714.83,2437.19,2803.65,2658.8,3499.96,1
1733,1231.1,0.242,14,20,0.409,0.193,3.79,265.85,1632.42,1460.05,1552.94,996.24,1387.29,1303.85,1
1734,886.29,0.482,20,17,0.232,0.224,3.47,196.69,920.94,1604.7,331.57,1209.47,832.43,888.9,1
1735,1106.15,0.401,20,21,0.206,0.176,3.31,134.76,1422.54,616.6,590.37,1418.37,889.55,840.74,1
1736,3402.85,0.167,21,19,0.881,0.038,4.92,545.34,3256.79,4036.5,3638.26,4837.73,2605.09,3197.58,1
1737,1822.82,0.435,19,15,0.428,0.238,3.52,204.55,2238.23,1574.56,2496.94,774.25,2566.46,1454.49,1
1738,2001.96,0.169,16,32,0.815,0.093,4.3,444.05,2109.06,1452.43,1477.8,1410.59,1877.31,2005.46,1
1739,2155.59,0.388,26,23,0.386,0.165,3.84,397.77,2123.37,631.73,673.7,3873.87,2672.47,573.31,0
1740,719.26,0.372,22,17,0.499,0.094,4.1,62.39,433.84,1076.67,508.55,705.36,849.45,995.09,0
1741,1286.9,0.418,15,11,0.476,0.115,3.72,230.66,1479.75,2068.65,1640.49,1041.19,1873.89,2334.1,1
1742,2340.19,0.365,17,23,0.461,0.155,3.81,284.0,788.07,1854.07,2462.54,2500.99,2138.96,1970.99,1
1743,800.89,0.453,11,11,0.404,0.183,3.76,237.77,1139.0,723.89,528.68,294.61,674.68,1227.36,1
1744,2915.76,0.175,21,27,0.682,0.128,3.35,733.3,3016.25,2006.54,3292.96,3107.5,2350.41,2847.35,1
1745,2290.42,0.204,21,26,0.688,0.117,3.42,389.87,2507.59,2646.94,2348.57,2252.86,2036.54,2008.63,1
1746,1802.06,0.456,14,20,0.385,0.155,3.56,336.06,0.0,1778.74,1713.64,2684.48,2082.42,1488.32,1
1747,2065.74,0.128,27,28,0.688,0.073,4.18,539.37,1768.73,1656.2,1639.82,2291.84,1850.17,2088.34,1
1748,3103.14,0.265,27,26,0.827,0.166,4.2,515.47,2687.38,3271.45,2469.74,3876.14,3362.73,2510.19,1
1749,398.93,0.589,16,5,0.091,0.219,3.13,96.01,557.33,72.23,859.06,443.8,743.94,541.46,0
1750,1313.14,0.364,18,19,0.515,0.077,3.9,391.57,862.53,1579.6,1152.41,2079.94,1100.35,1064.95,1
1751,2876.52,0.173,25,33,0.767,0.0,3.71,404.81,4145.55,2337.23,2399.99,3163.52,2221.9,2342.0,1
1752,1542.35,0.391,19,16,0.275,0.184,3.59,480.74,1383.46,1745.75,1311.68,1220.64,1292.89,1530.33,1
1753,1660.02,0.554,12,4,0.233,0.259,2.64,478.77,725.41,1059.3,1769.57,915.62,351.32,1021.67,0
1754,1462.17,0.146,20,37,0.67,0.074,4.29,292.26,1422.39,958.5,1650.23,1313.87,1746.23,1392.48,1
1755,933.07,0.378,18,20,0.485,0.223,2.93,134.82,597.97,1284.11,1151.93,1140.57,962.97,913.94,1
1756,533.55,0.398,21,18,0.509,0.142,3.85,106.12,282.06,756.71,389.88,250.79,378.87,249.07,1
1757,912.11,0.553,17,13,0.203,0.275,2.71,146.34,1421.77,649.06,1553.14,990.3,629.86,1647.56,0
1758,2191.88,0.306,22,24,0.585,0.086,3.82,255.53,2536.44,2376.11,2738.82,1632.73,1398.27,2737.44,1
1759,1653.09,0.407,13,14,0.36,0.143,3.92,367.95,2000.11,1947.69,1353.81,810.57,2332.91,1229.48,1
1760,611.15,0.429,22,15,0.334,0.191,3.71,59.97,946.17,734.61,577.51,324.7,1093.23,606.13,1
1761,3931.12,0.055,24,34,1.0,0.044,3.75,601.13,4035.76,4302.14,4060.27,3926.01,3609.89,4067.82,1
1762,917.56,0.448,29,20,0.418,0.156,3.29,141.27,479.15,1088.75,1358.96,1231.26,1346.05,1003.28,1
1763,1288.87,0.384,19,22,0.524,0.154,3.19,91.22,1639.7,1111.8,537.02,954.23,1167.15,2219.53,1
1764,1124.0,0.296,22,28,0.57,0.157,3.24,261.53,749.34,1266.31,1147.43,433.63,1545.51,1044.64,1
1765,2758.92,0.194,30,27,1.0,0.0,4.31,446.21,2502.92,2528.68,2742.25,4448.1,1776.88,3395.63,1
1766,1186.42,0.502,18,17,0.112,0.225,3.55,336.83,1159.16,551.17,846.22,1852.81,1320.79,390.75,1
1767,1965.71,0.393,19,10,0.298,0.17,3.81,315.35,1852.03,2907.87,1520.95,2685.83,1650.64,1053.63,1
1768,2606.11,0.549,12,9,0.116,0.218,3.42,384.33,42.98,3370.48,4114.89,4935.56,3549.25,5016.54,1
1769,1941.71,0.405,25,19,0.389,0.193,3.61,208.98,1180.63,477.43,2362.27,2014.37,1989.8,1601.95,1
1770,821.43,0.399,15,15,0.519,0.115,3.54,150.42,814.04,597.14,1512.53,777.14,828.73,438.43,0
1771,2023.44,0.316,22,25,0.609,0.017,3.41,371.45,1632.61,2508.31,1658.78,2891.11,1955.61,1992.89,1
1772,4574.07,0.29,19,17,0.578,0.114,3.69,1094.76,6069.03,2498.29,4756.1,6364.75,6647.82,6251.84,0
1773,1989.75,0.355,19,17,0.506,0.09,3.17,368.82,2907.42,1457.22,2208.79,2424.85,1866.0,1449.73,1
1774,2572.41,0.213,17,29,0.783,0.099,3.78,893.95,1957.16,4033.97,3064.49,3057.03,3047.03,2549.51,1
1775,557.8,0.427,24,18,0.532,0.177,3.58,120.76,572.05,478.9,881.56,262.56,707.6,115.81,1
1776,1219.78,0.534,15,17,0.157,0.122,3.16,123.26,2249.87,1924.43,1280.7,1052.21,1798.25,914.64,0
1777,861.96,0.404,13,12,0.261,0.166,4.7,81.27,815.22,1384.48,480.72,1455.3,508.59,1209.22,1
1778,1063.35,0.338,25,25,0.505,0.161,3.2,236.9,916.9,736.42,807.53,1352.81,1317.84,781.1,1
1779,1106.65,0.419,16,22,0.107,0.173,3.42,109.04,1505.32,1230.1,1172.8,429.08,1262.77,517.19,1
1780,1519.71,0.343,21,21,0.467,0.192,3.14,345.87,1376.79,2592.81,2104.92,1242.89,899.74,1115.18,0
1781,955.5,0.41,22,17,0.467,0.206,3.41,240.45,1453.1,1135.42,389.16,1558.85,872.33,716.78,0
1782,2091.37,0.168,25,34,0.844,0.051,4.05,530.33,1882.12,2923.64,1679.73,2251.53,2898.58,2360.43,1
1783,931.3,0.343,11,19,0.503,0.106,4.06,102.88,779.86,728.07,1172.9,989.34,806.27,1052.49,1
1784,2525.01,0.354,24,33,0.655,0.0,3.73,640.64,3230.7,4129.99,1369.68,2714.31,2196.66,3036.7,1
1785,1955.8,0.151,22,33,0.857,0.096,4.08,402.52,1985.43,1960.72,1624.25,1931.18,2088.63,1964.18,1
1786,1315.22,0.56,16,18,0.324,0.289,3.14,172.78,1395.07,1074.02,2152.31,929.1,916.86,858.68,1
1787,2413.21,0.366,19,28,0.501,0.235,3.14,403.6,725.68,2978.9,2217.6,1676.46,2537.35,1727.03,1
1788,1640.52,0.321,14,16,0.49,0.138,3.51,357.15,1454.41,1581.83,1483.69,2172.58,1404.12,1868.2,1
1789,1428.32,0.378,21,24,0.297,0.141,3.57,180.21,1895.16,1382.63,2167.61,1556.67,1645.73,2286.85,1
1790,379.81,0.264,16,25,0.699,0.137,3.96,77.54,301.22,428.47,273.22,450.72,373.61,285.47,1
1791,1331.64,0.534,15,11,0.195,0.215,3.45,393.7,1829.51,47.14,433.51,1720.09,2718.64,608.31,0
1792,715.24,0.509,19,20,0.337,0.21,3.39,183.9,812.81,424.44,1308.45,1228.16,731.99,301.67,0
1793,1622.9,0.215,25,30,0.56,0.145,3.82,302.77,1553.11,1875.4,1704.43,1781.76,1545.11,1913.45,1
1794,1236.58,0.509,14,13,0.3,0.2,2.65,245.75,2091.13,1860.64,1664.38,1754.95,1884.49,1210.06,0
1795,4358.08,0.21,28,25,0.723,0.141,4.33,596.86,4047.55,4684.5,4073.83,4510.93,3086.99,4865.57,1
1796,5660.68,0.242,26,24,0.748,0.136,3.85,788.01,5290.98,6038.21,5514.8,4364.1,7975.81,4965.52,1
1797,700.76,0.397,17,26,0.397,0.144,3.9,39.96,642.04,812.65,505.03,638.01,425.85,872.69,0
1798,573.24,0.416,16,24,0.559,0.084,4.31,114.7,592.43,801.5,649.05,713.83,857.43,504.69,1
1799,1312.55,0.418,13,19,0.333,0.062,3.56,307.92,1733.38,529.99,1768.72,1684.39,2111.79,464.86,0
1800,1653.89,0.292,21,18,0.523,0.122,3.31,288.33,941.95,1407.57,1748.64,2355.42,1399.67,2100.08,1
1801,475.03,0.485,14,12,0.145,0.179,3.3,52.16,674.91,457.89,719.32,369.12,376.08,466.68,0
1802,1649.68,0.318,25,24,0.511,0.163,3.99,305.67,1685.36,1752.25,1996.71,1768.08,1592.48,1487.11,1
1803,1477.38,0.474,15,9,0.306,0.177,3.23,424.51,1865.68,0.0,742.58,1386.86,1912.99,1674.52,0
1804,694.75,0.262,18,21,0.595,0.11,3.79,174.97,1129.48,466.22,668.45,989.98,513.35,432.27,1
1805,742.14,0.383,20,16,0.493,0.187,3.86,131.84,596.76,737.41,614.73,849.1,711.1,864.53,1
1806,946.48,0.259,18,24,0.599,0.14,4.09,325.39,645.91,1195.14,1131.4,1043.57,869.55,800.25,1
1807,916.23,0.531,17,4,0.018,0.26,3.09,362.73,1010.58,712.2,1140.97,898.86,355.67,840.22,0
1808,2061.74,0.47,22,18,0.451,0.242,2.85,291.92,2403.24,1415.04,2185.27,1843.49,1048.38,3166.54,1
1809,1205.93,0.275,21,26,0.549,0.17,3.97,193.35,1494.59,1381.01,1541.61,726.16,1248.4,1418.61,1
1810,1525.59,0.36,21,20,0.567,0.107,3.5,359.22,1229.98,1345.45,501.2,833.1,1586.27,1428.74,1
1811,5201.55,0.426,20,20,0.508,0.124,3.73,556.37,3362.8,7152.81,3865.57,5597.7,3509.28,4977.64,1
1812,801.66,0.184,16,26,0.879,0.09,4.2,198.76,575.08,768.95,725.06,809.66,813.37,423.2,0
1813,930.63,0.361,21,28,0.427,0.173,2.86,175.07,470.59,555.46,1015.32,992.67,712.99,654.14,1
1814,2257.95,0.324,21,20,0.62,0.059,3.89,473.56,1953.28,3298.45,2662.85,2947.46,3215.32,2380.36,1
1815,2280.03,0.478,21,17,0.293,0.242,3.6,305.44,2153.05,3627.6,2278.61,2381.26,2167.87,1447.74,0
1816,2064.87,0.246,23,26,0.571,0.19,4.15,241.56,3111.96,1580.41,1398.14,1888.26,2621.36,1392.32,1
1817,4603.79,0.326,21,30,0.509,0.202,4.0,97.43,2066.64,5196.95,5213.54,4289.04,2066.48,5323.53,1
1818,2016.43,0.284,25,34,0.584,0.201,3.06,602.47,2208.22,1829.63,2089.66,2155.9,2200.99,2763.48,1
1819,449.46,0.256,20,25,0.693,0.2,4.39,114.75,365.9,520.71,280.41,405.72,518.06,366.43,1
1820,1809.41,0.23,23,21,0.762,0.166,4.24,423.16,1901.99,1445.62,1686.69,2251.58,1752.13,2172.91,1
1821,986.73,0.33,19,26,0.445,0.176,3.31,205.11,806.78,1270.32,1108.39,983.06,811.46,1222.49,0
1822,3974.25,0.279,24,40,0.78,0.065,3.72,0.0,5123.73,5300.88,5809.64,4253.65,3803.41,2889.8,1
1823,2259.61,0.389,18,20,0.392,0.081,3.72,270.95,3163.11,1427.96,1303.54,1542.76,2911.4,1620.79,1
1824,518.58,0.495,24,13,0.073,0.252,3.63,82.72,489.57,535.95,721.3,791.79,208.01,981.19,0
1825,4116.04,0.322,29,27,0.645,0.135,3.65,384.82,6022.43,5726.83,2690.03,6022.24,5043.98,2636.32,1
1826,3548.76,0.14,27,33,0.784,0.076,4.62,157.98,3927.56,3049.74,2915.56,2869.45,3707.42,3245.26,1
1827,1049.57,0.539,23,11,0.339,0.091,2.58,106.86,1837.25,671.27,364.26,1276.33,902.06,2161.46,1
1828,1528.83,0.13,18,26,0.973,0.013,3.9,281.2,1520.28,1660.06,1648.81,1507.44,1485.59,1416.03,1
1829,2348.44,0.46,13,23,0.307,0.225,2.66,432.0,3376.06,2174.95,2488.68,2655.1,2415.23,3809.21,1
1830,399.56,0.356,18,21,0.505,0.092,3.34,100.93,290.15,175.22,354.75,463.95,635.77,254.01,1
1831,1635.54,0.468,19,17,0.54,0.143,4.12,564.35,970.41,1390.63,1985.7,0.0,1901.7,1741.29,1
1832,3082.7,0.224,21,31,0.773,0.098,4.86,724.01,4585.61,4286.81,3110.85,3606.34,2432.75,3831.41,1
1833,1258.26,0.264,15,31,0.703,0.15,4.12,208.82,897.52,1943.56,1294.97,1627.8,1113.65,1102.96,1
1834,2273.79,0.41,24,20,0.7,0.181,3.45,736.77,1866.82,1679.27,1990.54,3416.76,1205.69,2366.86,1
1835,2207.97,0.168,30,38,0.779,0.056,4.07,118.01,1504.11,1869.28,1826.91,1857.66,1507.15,2484.05,1
1836,1254.33,0.245,28,22,0.842,0.069,4.38,17.18,994.61,1113.7,1773.66,1244.82,897.49,977.37,1
1837,1080.01,0.258,26,24,0.543,0.145,3.3,117.79,803.27,1581.56,1469.81,930.01,1113.44,1703.6,1
1838,2090.38,0.363,20,13,0.309,0.225,3.44,512.09,1581.8,2729.31,3296.89,637.2,3056.98,2877.74,0
1839,905.47,0.333,17,20,0.533,0.164,4.41,175.19,995.8,1346.48,743.01,718.55,1205.42,797.85,1
1840,520.58,0.418,19,20,0.412,0.238,3.2,46.71,638.23,737.75,372.3,284.84,269.37,469.52,1
1841,1668.53,0.442,27,20,0.376,0.059,3.22,203.28,925.48,694.81,1362.66,1915.42,1079.85,3079.42,1
1842,801.28,0.513,16,18,0.156,0.252,3.41,64.65,476.97,411.6,1242.4,131.26,415.77,655.56,1
1843,578.02,0.443,17,18,0.411,0.192,3.65,46.63,855.43,399.78,577.97,327.23,0.0,457.13,1
1844,1454.65,0.509,23,17,0.272,0.19,3.26,442.34,2716.99,1068.26,1052.56,1070.12,1330.56,2303.1,0
1845,2769.1,0.282,26,25,0.659,0.0,3.95,466.66,3751.4,2238.57,3053.69,3371.47,3397.36,1673.67,1
1846,1439.11,0.246,18,23,0.706,0.09,4.19,462.77,856.98,1240.4,1178.71,2421.31,1349.87,1411.41,0
1847,674.32,0.374,18,18,0.401,0.134,4.43,73.36,973.95,835.67,332.87,750.67,354.93,695.52,1
1848,1385.14,0.518,15,15,0.166,0.312,3.31,303.75,2715.56,1482.6,1477.89,644.38,778.56,880.07,1
1849,2555.19,0.391,20,25,0.579,0.144,3.67,506.35,859.13,3775.05,2039.08,1876.04,2226.32,989.48,1
1850,8327.09,0.084,29,33,1.0,0.0,5.0,2084.89,9083.85,8503.12,8317.52,8787.04,8865.44,8375.39,1
1851,2599.3,0.427,15,18,0.342,0.082,3.28,520.81,2849.05,1849.37,0.0,1106.7,2396.58,3362.44,1
1852,981.22,0.286,26,20,0.779,0.105,3.46,253.95,889.26,1034.19,730.45,1289.5,1159.69,790.33,1
1853,2324.8,0.422,20,15,0.483,0.184,3.81,521.54,2429.03,841.3,2280.58,2593.18,2244.96,1166.7,0
1854,2379.79,0.211,30,31,0.684,0.088,4.53,220.6,2601.88,1221.51,1620.05,2317.13,2498.43,3009.12,1
1855,535.52,0.618,18,11,0.064,0.284,3.36,127.78,918.7,748.43,44.83,0.0,224.31,710.34,1
1856,1524.94,0.441,19,27,0.383,0.157,3.55,261.91,2268.94,2209.94,1551.02,2144.07,1063.58,1281.56,1
1857,5334.78,0.333,24,22,0.701,0.148,3.38,628.77,2656.84,5462.96,6581.55,3981.3,3103.1,6971.21,1
1858,2164.9,0.532,16,14,0.332,0.237,3.31,509.87,1417.87,1714.26,1137.98,2341.9,2857.78,2443.29,1
1859,610.13,0.359,13,16,0.494,0.065,4.23,154.8,630.63,316.11,552.69,575.69,546.33,1002.16,1
1860,1054.18,0.553,16,13,0.301,0.125,2.81,148.97,1970.09,1733.98,914.93,131.52,0.0,1441.1,1
1861,1372.94,0.535,16,10,0.153,0.333,3.16,208.62,0.0,1734.67,225.5,1203.51,1726.32,352.16,1
1862,450.83,0.302,15,22,0.539,0.182,3.75,31.12,367.79,490.4,611.75,286.31,583.24,361.28,1
1863,558.9,0.315,21,18,0.52,0.077,3.66,19.91,289.61,558.05,526.65,443.98,415.84,451.23,1
1864,1103.85,0.416,11,12,0.39,0.094,3.75,177.29,474.95,888.19,1024.74,1302.61,1324.42,1246.02,0
1865,1554.86,0.318,19,29,0.451,0.168,4.01,378.4,2041.89,1004.8,1739.14,1901.93,1451.23,1404.91,0
1866,592.01,0.204,24,30,0.913,0.0,4.3,79.41,527.66,622.59,403.27,589.81,335.78,455.62,1
1867,1854.14,0.356,21,18,0.562,0.114,3.4,545.53,312.1,1498.3,2462.0,1270.06,3144.6,2243.42,1
1868,2537.87,0.376,18,15,0.486,0.146,3.08,415.18,2386.75,2133.51,3539.91,1920.38,2343.57,3491.75,1
1869,958.24,0.539,17,12,0.361,0.175,3.44,157.07,2009.1,1844.95,1030.78,615.1,1062.21,905.21,0
1870,1339.46,0.355,17,22,0.404,0.225,3.56,210.13,479.26,1316.57,1559.53,321.97,1042.08,1439.19,1
1871,1464.59,0.537,17,11,0.137,0.328,3.96,378.64,1883.44,0.0,1208.31,1522.17,1232.32,704.16,1
1872,1631.4,0.421,19,21,0.508,0.119,4.28,168.5,2709.14,1263.3,2224.89,486.04,1742.54,1272.18,1
1873,397.72,0.477,15,17,0.3,0.138,4.26,67.49,388.35,207.8,241.65,412.17,200.01,306.38,1
1874,633.35,0.571,18,10,0.369,0.197,2.88,86.27,1330.85,582.98,621.62,105.36,1246.18,835.43,0
1875,1155.54,0.358,21,27,0.585,0.205,4.01,156.08,882.93,567.02,1166.81,657.16,1501.83,1261.32,1
1876,858.79,0.305,20,23,0.646,0.088,4.16,157.0,1237.09,972.24,848.67,1033.72,994.01,772.54,1
1877,3278.26,0.538,26,14,0.285,0.241,3.57,560.37,5413.63,2755.75,5165.12,3321.62,3028.04,2626.36,1
1878,1805.95,0.392,18,11,0.372,0.135,3.42,477.01,1782.94,1469.47,3353.72,472.76,1267.53,414.07,1
1879,703.43,0.307,19,28,0.463,0.155,4.27,126.01,382.48,735.72,679.72,582.83,925.73,1049.99,1
1880,972.99,0.476,16,10,0.285,0.141,3.44,218.34,509.06,937.48,1190.82,1094.3,1255.81,7.17,1
1881,2886.26,0.276,18,27,0.612,0.118,4.09,559.42,1015.89,2778.78,2246.02,2392.15,2567.57,3222.87,1
1882,1243.71,0.2,25,23,0.751,0.077,3.52,363.54,1391.15,1188.08,1499.78,1158.56,974.59,1253.07,1
1883,2085.94,0.437,17,11,0.449,0.188,3.93,325.01,2518.72,2067.41,1613.76,2308.65,648.01,1843.52,1
1884,3095.73,0.326,18,27,0.667,0.192,3.69,483.04,3175.66,3442.0,6269.2,3140.83,3124.56,3087.46,1
1885,2701.76,0.371,18,23,0.514,0.122,3.89,647.35,2578.67,2920.4,1025.93,1706.48,2452.08,2036.76,0
1886,1185.39,0.417,14,13,0.528,0.038,3.6,183.4,1856.1,1742.12,2246.32,1196.41,1771.14,1507.91,1
1887,1764.33,0.528,10,10,0.013,0.257,3.35,387.93,2041.84,1254.89,2688.03,1496.56,2688.95,540.25,0
1888,670.46,0.549,14,10,0.011,0.282,3.14,246.08,466.27,758.13,257.31,1305.19,684.78,791.14,1
1889,8342.76,0.151,26,34,0.726,0.099,4.45,848.32,8528.24,11424.44,11264.88,8212.89,8240.56,7488.89,1
1890,1572.21,0.351,20,24,0.559,0.122,3.58,475.65,2703.08,1549.59,1059.43,1646.76,935.89,1336.41,1
1891,4366.36,0.119,30,35,0.881,0.124,3.75,614.01,4688.58,4365.23,4203.57,4500.9,4915.83,4159.25,1
1892,1112.07,0.406,22,26,0.252,0.214,3.78,319.18,935.93,541.37,526.37,966.48,1086.44,1037.38,1
1893,1647.51,0.481,20,19,0.238,0.205,3.06,386.97,1612.29,1082.67,1531.52,1077.35,2126.87,2045.2,0
1894,2430.02,0.346,28,17,0.431,0.123,3.26,554.11,2820.18,2340.46,2385.65,2817.14,3420.87,2399.88,1
1895,631.78,0.461,17,11,0.127,0.151,2.95,106.09,509.27,787.0,873.29,767.94,467.22,903.24,0
1896,979.23,0.2,23,34,0.915,0.058,4.25,156.64,879.67,1106.08,1455.69,1386.18,817.46,1183.41,1
1897,1322.34,0.339,21,26,0.532,0.149,3.8,161.64,1317.26,1468.78,1092.11,1655.55,2430.35,1460.92,1
1898,2459.01,0.566,23,16,0.201,0.167,2.43,443.86,4573.28,3578.15,0.0,3515.78,3286.39,3409.04,0
1899,353.09,0.56,17,14,0.169,0.226,3.11,58.36,509.41,155.59,481.25,494.93,298.03,753.28,0
1900,934.71,0.423,16,16,0.356,0.174,4.03,182.53,772.8,1128.0,717.15,661.79,1424.9,375.96,1
1901,2996.81,0.394,21,9,0.329,0.157,3.41,201.23,4021.68,3012.56,5141.4,1513.22,2633.27,4265.95,1
1902,442.62,0.542,13,8,0.151,0.192,3.2,80.47,444.68,472.57,434.33,201.94,520.67,813.09,0
1903,4459.98,0.131,27,39,0.975,0.046,4.84,1253.31,4660.68,4248.94,4017.84,4860.69,4129.01,4712.57,1
1904,577.09,0.545,19,9,0.303,0.183,3.6,147.46,656.82,277.52,258.67,1023.97,571.76,1175.62,1
1905,775.86,0.365,19,20,0.546,0.104,4.11,141.08,178.47,431.87,952.2,983.65,698.28,1278.0,1
1906,1244.49,0.434,21,20,0.291,0.154,2.47,479.12,0.0,1417.64,1095.88,1154.36,838.51,1062.51,1
1907,2660.55,0.542,11,11,0.262,0.198,3.97,356.01,2987.24,3378.24,4776.36,5077.6,3010.65,2285.1,1
1908,698.84,0.58,17,14,0.167,0.275,3.45,120.95,353.36,646.36,613.54,519.13,440.16,913.78,1
1909,593.4,0.167,21,35,0.742,0.095,5.0,37.95,430.83,591.93,733.69,479.53,650.52,531.5,0
1910,710.8,0.435,30,16,0.351,0.17,3.19,104.99,456.37,487.87,283.61,789.11,616.53,1549.99,0
1911,2020.67,0.522,18,12,0.308,0.208,2.69,652.73,2996.44,2551.55,185.91,3383.97,205.46,2853.13,0
1912,517.75,0.361,16,20,0.387,0.241,3.58,78.06,584.72,529.1,672.95,359.82,633.95,526.46,1
1913,2968.68,0.22,17,23,0.779,0.1,4.0,171.51,3472.91,2729.81,2665.26,1854.87,3385.25,2047.34,1
1914,1407.49,0.464,23,19,0.217,0.229,3.69,351.53,1703.39,1973.09,1235.37,1432.11,2879.2,1572.01,0
1915,1276.66,0.314,18,20,0.624,0.146,4.13,269.55,908.54,1535.08,871.14,1585.73,1283.76,801.64,1
1916,1721.2,0.227,18,37,0.502,0.137,3.95,424.19,2024.65,1121.03,1297.02,562.74,1792.83,2018.15,1
1917,931.66,0.335,22,23,0.569,0.137,3.69,145.56,1114.53,947.01,1130.11,1236.79,1081.07,150.5,0
1918,1556.42,0.394,22,19,0.462,0.13,3.86,154.75,1484.44,969.33,1544.87,719.01,2181.17,2404.2,1
1919,909.23,0.2,25,25,0.838,0.0,4.08,150.31,919.93,934.6,716.46,1041.03,1083.28,832.11,1
1920,2248.1,0.591,16,12,0.082,0.267,3.07,504.45,3301.19,0.0,3298.64,0.0,2671.73,0.01,0
1921,632.53,0.432,18,17,0.379,0.193,3.84,110.19,427.55,686.44,953.86,229.16,623.51,628.04,1
1922,2522.98,0.135,25,28,0.868,0.039,4.82,532.44,2894.34,2766.02,2485.83,2734.19,2810.63,2528.72,1
1923,902.83,0.263,23,25,0.587,0.175,4.46,123.74,1036.81,876.56,1140.68,1191.08,885.15,887.58,1
1924,951.96,0.432,20,21,0.287,0.162,3.49,203.73,952.88,472.99,539.99,948.2,421.82,1519.33,1
1925,1252.4,0.366,24,15,0.509,0.054,2.89,225.13,1953.69,2148.39,1516.75,2349.44,564.86,1426.84,1
1926,9242.27,0.218,21,24,0.496,0.111,3.88,1141.7,6634.07,11571.63,9568.21,7181.64,8651.31,10846.46,1
1927,1639.77,0.127,20,25,0.965,0.0,3.93,313.52,1543.58,1528.76,1474.31,1423.35,1664.84,1587.78,1
1928,877.35,0.368,20,17,0.622,0.131,3.75,130.78,656.86,792.99,1540.85,779.68,1676.25,1015.34,1
1929,1078.69,0.4,22,17,0.548,0.095,3.33,247.42,1233.3,223.36,1179.19,927.65,1026.86,513.73,0
1930,347.97,0.578,10,19,0.37,0.227,3.34,86.94,585.59,443.11,229.24,404.94,357.34,399.84,0
1931,1313.95,0.133,16,31,0.769,0.126,3.78,289.23,1141.96,1074.39,1317.39,1183.98,1243.21,1181.29,1
1932,5149.15,0.337,25,23,0.53,0.091,3.39,253.34,10886.88,6305.84,3639.52,6134.24,6223.28,7439.79,1
1933,2636.62,0.122,30,43,0.636,0.071,4.76,271.09,2424.3,2965.28,2266.01,2810.76,2726.42,2660.8,1
1934,1586.85,0.541,12,12,0.193,0.249,2.95,204.82,1896.4,1526.55,1201.15,2971.51,1039.01,2155.75,0
1935,819.37,0.336,20,19,0.651,0.156,3.76,95.29,820.11,526.68,714.41,684.51,541.25,891.5,1
1936,1427.97,0.228,21,23,0.644,0.008,4.45,195.02,1442.97,1833.82,1166.67,1537.46,1297.23,2014.9,1
1937,1934.92,0.202,22,31,0.76,0.094,4.53,491.51,1625.21,1935.77,2423.91,2171.71,1605.3,1325.06,1
1938,1088.47,0.221,23,36,0.64,0.0,4.35,256.76,1344.98,1110.87,904.47,1086.73,1032.93,1061.13,1
1939,1527.42,0.378,15,15,0.523,0.112,3.86,223.14,1033.87,989.01,988.61,1405.08,1609.19,972.51,0
1940,2387.26,0.114,19,31,0.982,0.079,4.61,542.73,1904.68,2439.93,2063.78,1824.24,2250.53,1828.1,1
1941,2031.5,0.309,20,20,0.454,0.307,4.42,419.11,1327.44,1904.17,1227.04,2083.83,2944.22,1388.28,1
1942,1545.2,0.12,22,37,0.644,0.097,4.3,274.07,1812.7,1299.31,1735.36,1655.41,1759.78,1762.12,1
1943,3073.87,0.155,19,33,0.928,0.0,3.48,835.66,3668.09,3710.63,3196.55,3046.4,2964.79,3059.53,1
1944,1386.49,0.353,24,27,0.617,0.09,3.63,176.22,404.67,2246.94,1724.15,1003.85,914.88,1278.99,1
1945,1326.79,0.228,21,29,0.717,0.094,4.39,244.42,1572.83,1634.65,1634.72,819.05,1317.78,1560.67,1
1946,3336.54,0.346,19,13,0.687,0.065,3.58,320.08,1047.44,4340.02,2951.58,3859.81,3182.09,3469.86,1
1947,877.87,0.224,23,27,0.604,0.073,4.72,87.58,872.52,1224.53,1167.01,884.38,865.54,998.33,1
